,Name,Year,Mileage,Count Raiting,Rating,Fuel type,Interior color,Exterior_color,Price,bind_price
2967,Hyundai Elantra GLS,2009,175902.0,290.0,4.7,0, Beige , Laguna Sand Metallic ,6500.0,2
2968,Hyundai Elantra GLS,2013,105878.0,713.0,4.8,0, Gray , Harbor Gray Metallic ,10300.0,3
2969,Hyundai Elantra GLS,2008,156339.0,45.0,4.8,0, Gray , Gray ,5750.0,2
2970,Hyundai Elantra GLS,2008,192210.0,7.0,4.0,0, Gray , Black ,3990.0,1
2971,Hyundai Elantra GLS,2012,105734.0,837.0,4.8,0, Gray , Shimmering Silver ,9495.0,2
2972,Hyundai Accent GLS,2013,91213.0,226.0,4.7,0, Beige , Century White ,10995.0,3
2973,Hyundai Elantra GLS,2013,77983.0,1609.0,4.9,0, Gray , Radiant Silver ,11599.0,3
2974,Hyundai Elantra GLS,2012,160198.0,846.0,4.5,0, Beige , Shimmering White ,7999.0,2
2975,Hyundai Elantra GLS,2013,149797.0,22.0,4.4,0, Gray , Shimmering Air Silver ,9995.0,2
2976,Hyundai Elantra GLS,2008,151372.0,60.0,4.2,0, Gray , Black ,5000.0,1
2977,Hyundai Accent GLS,2015,157935.0,3702.0,4.8,0, Gray , Triathlon Gray ,6990.0,2
2978,Hyundai Elantra GLS,2013,33073.0,38.0,4.8,0, Gray , Harbor Gray Metallic ,14995.0,3
2979,Hyundai Elantra GLS,2012,117295.0,137.0,4.9,0, Beige , Midnight Black ,8995.0,2
2980,Hyundai Elantra GLS,2005,95785.0,8.0,4.5,0, Tan , Gold ,4990.0,1
2981,Hyundai Elantra GLS,2013,110402.0,895.0,4.9,0, Beige , Red Allure ,10990.0,3
2982,Hyundai Elantra GLS,2013,112852.0,82.0,4.2,0, Gray , Harbor Gray Metallic ,10499.0,3
2984,Hyundai Elantra GLS,2008,117433.0,5.0,5.0,0, Gray , Blue ,6995.0,2
2985,Hyundai Elantra GLS,2007,174245.0,30.0,3.6,0, Gray , Red ,3995.0,1
2986,Hyundai Elantra GLS,2013,108643.0,10.0,4.8,0, Beige , Red Allure ,9997.0,2
2988,Hyundai Elantra GLS,2013,100327.0,157.0,4.8,0, Gray , Harbor Gray Metallic ,10585.0,3
2989,Hyundai Accent GLS,2009,125465.0,47.0,4.6,0, Beige , Wine Red Pearl ,6999.0,2
2990,Hyundai Elantra GLS,2013,107941.0,28.0,4.6,0, Gray , Midnight Black ,12994.0,3
2991,Hyundai Elantra GLS,2013,59127.0,8.0,4.4,0, Beige , Shimmering White ,13990.0,3
2992,Hyundai Elantra GLS,2013,127429.0,26.0,3.8,0, Gray , Harbor Gray Metallic ,5880.0,2
2993,Hyundai Elantra GLS,2010,69856.0,33.0,4.6,0, Gray , Liquid Silver Metallic ,7995.0,2
2994,Hyundai Accent GLS,2011,137921.0,46.0,3.4,0, Beige , Clearwater Blue Metallic ,6499.0,2
2995,Hyundai Elantra GLS,2007,157790.0,182.0,3.7,0, Beige , Gold ,4995.0,1
2996,Hyundai Elantra GLS,2012,140482.0,6.0,1.7,0, Gray , Midnight Black ,7299.0,2
2998,Hyundai Accent GLS,2009,156913.0,2502.0,4.7,0, Gray , Dark Sapphire Blue Pearl ,4995.0,1
2999,Hyundai Elantra GLS,2013,107138.0,338.0,4.7,0, Beige , Blue Sky Metallic ,10500.0,3
3000,Hyundai Elantra GLS,2013,131880.0,106.0,4.1,0, Beige , Sparkling Ruby ,9490.0,2
3001,Hyundai Elantra GLS,2012,160389.0,170.0,4.5,0, Beige , Red Allure ,6500.0,2
3002,Hyundai Elantra GLS,2010,119693.0,36.0,4.9,0, Beige , Natural Khaki Pearl ,5500.0,2
3003,Hyundai Elantra GLS,2010,90571.0,79.0,4.6,0, Beige , Apple Red Pearl ,7599.0,2
3004,Hyundai Elantra GLS,2013,102000.0,113.0,3.4,0, Gray , Harbor Gray Metallic ,8800.0,2
3005,Hyundai Elantra GLS,2012,109041.0,48.0,4.2,0, Gray , Radiant Silver ,6999.0,2
3007,Hyundai Elantra GLS,2010,123000.0,20.0,4.6,0, Gray , Carbon Gray Mist Metallic ,6995.0,2
3008,Hyundai Accent GLS,2013,26000.0,7.0,3.5,0, Beige , Mocha Bronze ,11995.0,3
3009,Hyundai Elantra GLS,2013,98041.0,2.0,4.9,0, Gray , Harbor Gray Metallic ,9495.0,2
3010,Hyundai Elantra GLS,2003,104151.0,48.0,4.2,0, Gray , Silver ,5399.0,2
3011,Hyundai Elantra GLS,2013,115811.0,11.0,3.2,0, Beige , Red Allure ,9950.0,2
3013,Hyundai Elantra GLS,2011,121472.0,16.0,3.9,0, Beige , Pearl White ,8499.0,2
3014,Hyundai Accent GLS,2011,127698.0,314.0,4.7,0, Gray , Charcoal Gray Pearl ,5550.0,2
3015,Hyundai Elantra GLS,2013,106777.0,507.0,4.6,0, Beige , Desert Bronze ,8400.0,2
3016,Hyundai Elantra GLS,2009,74606.0,89.0,4.7,0, Gray , Carbon Gray Mist ,9000.0,2
3017,Hyundai Elantra GLS,2013,121948.0,18.0,5.0,0, Gray , Radiant Silver ,11750.0,3
3018,Hyundai Elantra GLS,2009,147761.0,19.0,4.7,0, Beige , Regatta Blue Pearl ,2990.0,1
3021,Hyundai Elantra GLS,2012,165795.0,421.0,4.7,0, Gray , Radiant Silver ,7390.0,2
3022,Hyundai Elantra GLS,2013,84208.0,612.0,4.8,0, Gray , Titanium Gray Metallic ,12999.0,3
3023,Hyundai Accent GLS,2007,118534.0,71.0,4.2,0, Gray , Silver ,3799.0,1
3024,Hyundai Elantra GLS,2013,106378.0,15.0,4.7,0, Gray , Midnight Black ,9500.0,2
3025,Hyundai Accent GLS,2012,60227.0,820.0,4.8,0, Beige , Clearwater Blue ,8511.0,2
3027,Hyundai Elantra GLS,2013,51323.0,1387.0,4.8,0, Gray , Atlantic Blue ,14999.0,3
3028,Hyundai Elantra GLS,2012,102441.0,43.0,4.8,0, Beige , Shimmering White ,8995.0,2
3029,Hyundai Elantra GLS,2007,100000.0,9.0,3.6,0, Gold , Gold ,4255.0,1
3030,Hyundai Accent GLS,2012,91504.0,117.0,4.8,0, Gray , Cyclone Gray ,10000.0,2
3031,Hyundai Elantra GLS,2012,156589.0,1426.0,4.6,0, Gray , Titanium Gray Metallic ,7999.0,2
3033,Hyundai Elantra GLS PZEV,2013,87041.0,71.0,4.2,0, Silver , Blue ,8999.0,2
3034,Hyundai Accent GLS,2014,26692.0,166.0,4.4,0, Gray , Marathon Blue Pearl ,14888.0,3
3035,Hyundai Accent GLS,2012,110137.0,19.0,3.9,0, Beige , Mocha Bronze ,8495.0,2
3036,Hyundai Accent GLS,2012,121698.0,1835.0,4.7,0, Gray , Ultra Black ,9337.0,2
3037,Hyundai Elantra GLS,2012,135546.0,18.0,4.4,0, Tan , Black ,7995.0,2
3038,Hyundai Elantra GLS,2013,23406.0,38.0,4.8,0, Gray , Radiant Silver ,15495.0,4
3040,Hyundai Accent GLS,2009,109003.0,8.0,4.5,0, Beige , Wine Red Pearl ,4500.0,1
3041,Hyundai Elantra GLS,2005,97000.0,83.0,3.5,0, Gray , Silver ,4999.0,1
3042,Hyundai Elantra GLS,2013,100278.0,166.0,4.7,0, Beige , Desert Bronze ,9785.0,2
3043,Hyundai Accent GLS,2015,32467.0,45.0,4.4,0, Gray , Pacific Blue ,13238.0,3
3045,Hyundai Elantra GLS,2011,116625.0,27.0,3.7,0, Beige , Blue Sky Metallic ,6990.0,2
3046,Hyundai Accent GLS,2013,148207.0,1.0,5.0,0, Beige , Century White ,9988.0,2
3047,Hyundai Accent GLS,2012,112585.0,17.0,4.5,0, Beige , Ultra Black ,7490.0,2
3048,Hyundai Accent GLS,2014,122756.0,1.0,5.0,0, Beige , Mocho Bronze Metallic ,8995.0,2
3050,Hyundai Elantra GLS,2007,149000.0,83.0,3.5,0, Gray , Blue ,5599.0,2
3051,Hyundai Elantra GLS,2013,87145.0,189.0,4.3,0, Beige , Desert Bronze ,9999.0,2
3052,Hyundai Elantra GLS,2013,86217.0,228.0,4.7,0, Gray , Titanium Gray Metallic ,10916.0,3
3053,Hyundai Elantra GLS,2012,37089.0,17.0,3.7,0, Beige , Blue Sky Metallic ,14295.0,3
3054,Hyundai Elantra S,2007,145697.0,7.0,3.4,0, Black , Glacier Silver ,4999.0,1
3055,Hyundai Elantra GLS,2013,97324.0,182.0,4.4,0, Beige , Desert Bronze ,10998.0,3
3056,Hyundai Elantra GLS,2008,260040.0,91.0,5.0,0, Gray , Silver ,2200.0,1
3058,Hyundai Elantra GLS,2007,89075.0,24.0,3.6,0, Gray , Silver ,8975.0,2
3059,Hyundai Elantra GLS,2013,69105.0,8382.0,4.3,0, Gray , Black Diamond ,14990.0,3
3060,Hyundai Accent GLS,2010,112781.0,303.0,4.7,0, Gray , Platinum Silver Metallic + Pearl ,6780.0,2
3061,Hyundai Elantra GLS,2013,68525.0,59.0,2.5,0, Beige , Red Allure ,10991.0,3
3062,Hyundai Elantra GLS,2012,202638.0,7.0,4.8,0, Gray , Indigo Night ,5888.0,2
3064,Hyundai Elantra GLS,2013,149055.0,44.0,2.9,0, Beige , Shimmering White ,7995.0,2
3065,Hyundai Accent GLS,2014,82915.0,10.0,1.0,0, Gray , Triathlon Gray Metallic ,7950.0,2
3067,Hyundai Accent GLS,2013,117337.0,40.0,4.8,0, Beige , Century White ,6995.0,2
3069,Hyundai Elantra GLS,2009,152435.0,30.0,3.5,0, Beige , Apple Red Pearl ,6988.0,2
3070,Hyundai Elantra GLS,2009,168267.0,151.0,4.0,0, Gray , Carbon Grey Metallic ,5500.0,2
3071,Hyundai Elantra GLS,2013,107232.0,8.0,2.8,0, Gray , Venetian Red ,10299.0,3
3072,Hyundai Accent GLS,2008,99926.0,3184.0,4.5,0, Gray , Red ,4591.0,1
3073,Hyundai Accent GLS,2012,86782.0,10.0,3.8,0, Gray , Ultra Black ,8995.0,2
3074,Hyundai Elantra GLS,2013,60995.0,143.0,4.7,0, Beige , Blue Sky Metallic ,13731.0,3
3075,Hyundai Elantra GLS,2012,130076.0,8.0,4.4,0, Beige , Blue Sky Metallic ,7500.0,2
3076,Hyundai Elantra GLS,2013,113197.0,302.0,4.6,0, Beige , Indigo Night ,8499.0,2
3078,Hyundai Accent GLS,2012,134754.0,163.0,4.3,0, Gray , Ultra Black ,6900.0,2
3079,Hyundai Elantra GLS,2012,112821.0,2.0,1.8,0, Gray , Radiant Silver ,8995.0,2
3080,Hyundai Elantra GLS,2008,73836.0,333.0,4.9,0, Beige , Apple Red Pearl ,8300.0,2
3081,Hyundai Elantra GLS,2000,169786.0,121.0,4.6,0, Gray , Slate Gray ,2498.0,1
3082,Hyundai Elantra GLS,2013,115344.0,1091.0,4.6,0, Gray , Midnight Black ,10998.0,3
3083,Hyundai Elantra GLS,2011,109900.0,78.0,4.3,0, Gray , Harbor Gray Metallic ,6989.0,2
3084,Hyundai Elantra GLS,2012,148949.0,19.0,4.7,0, Gray , Titanium Gray Metallic ,7998.0,2
3085,Hyundai Elantra GLS,2013,100665.0,46.0,4.5,0, Gray , Titanium Gray Metallic ,8999.0,2
3086,Hyundai Elantra GLS,2013,94461.0,79.0,4.0,0, Beige , Shimmering White ,9500.0,2
3087,Hyundai Accent GLS,2011,88684.0,30.0,2.8,0, Gray , Charcoal Gray Pearl ,6995.0,2
3088,Hyundai Elantra GLS,2013,72660.0,224.0,4.6,0, Beige , Pearl White Mica ,14988.0,3
3090,Hyundai Elantra GLS,2013,79795.0,6.0,3.1,0, Gray , Shimmering Air Silver ,14998.0,3
3091,Hyundai Elantra GLS,2005,50940.0,65.0,4.6,0, Dark Gray , Gray ,7999.0,2
3092,Hyundai Elantra GLS,2012,56350.0,8384.0,4.3,0, Gray , Shimmering Silver ,15990.0,4
3093,Hyundai Elantra GLS,2006,148689.0,1840.0,4.6,0, Gray , Electric Red ,2695.0,1
3094,Hyundai Elantra GLS,2004,135354.0,8.0,3.9,0, Gray , Black ,3499.0,1
3095,Hyundai Accent GLS,2009,116922.0,553.0,4.4,0, Gray , Dark Sapphire Blue Pearl ,5990.0,2
3096,Hyundai Elantra GLS,2008,114869.0,204.0,4.8,0, Gray , Blue ,6995.0,2
3097,Hyundai Elantra GLS,2013,44309.0,670.0,4.6,0, Beige , Desert Bronze ,12862.0,3
3098,Hyundai Accent GLS,2015,27678.0,8385.0,4.3,0, Gray , Century White ,16590.0,4
3099,Hyundai Elantra GLS,2013,103087.0,1508.0,4.8,0, Beige , Shimmering White ,9790.0,2
3100,Hyundai Elantra GLS,2013,27793.0,10.0,4.5,0, Gray , Black Diamond ,17998.0,4
3102,Hyundai Accent GLS,2011,98453.0,784.0,4.6,0, Beige , Ice Blue Metallic ,6977.0,2
3104,Hyundai Accent GLS,2015,87207.0,14.0,4.8,0, Beige , Century White ,13495.0,3
3105,Hyundai Elantra GLS,2005,108036.0,71.0,4.2,0, Gray , Red ,3799.0,1
3106,Hyundai Accent GLS,2012,31249.0,166.0,4.4,0, Gray , Ironman Silver ,14888.0,3
3108,Hyundai Elantra GLS,2012,17075.0,99.0,4.8,0, Gray , Radiant Silver ,13999.0,3
3109,Hyundai Accent GLS,2012,81051.0,13.0,3.9,0, Beige , Clearwater Blue ,11295.0,3
3110,Hyundai Elantra GLS,2013,120376.0,520.0,4.3,0, Beige , Midnight Black ,10974.0,3
3111,Hyundai Accent GLS,2012,65290.0,8381.0,4.3,0, Gray , Ultra Black ,12990.0,3
3112,Hyundai Elantra GLS,2013,81586.0,201.0,4.7,0, Beige , Black Diamond ,12410.0,3
3114,Hyundai Elantra GLS,2011,38507.0,8381.0,4.3,0, Beige , Blue Sky Metallic ,13990.0,3
3115,Hyundai Elantra GLS,2013,93003.0,8381.0,4.3,0, Beige , Blue Sky Metallic ,12990.0,3
3116,Hyundai Elantra GLS,2010,81298.0,8381.0,4.3,0, Beige , Apple Red Pearl ,11590.0,3
3117,Hyundai Accent GLS,2014,63963.0,16.0,4.4,0, Gray , Ultra Black Pearl ,9900.0,2
3118,Hyundai Elantra GLS,2011,92727.0,62.0,3.9,0, Tan , White ,7950.0,2
3119,Hyundai Elantra GLS,2013,62157.0,9.0,5.0,0, Gray , Radiant Silver ,12295.0,3
3121,Hyundai Elantra GLS,2013,32996.0,7.0,3.5,0, Beige , Red Allure ,13495.0,3
3122,Hyundai Accent GLS,2015,98030.0,32.0,3.7,0, Gray , Boston Red ,8995.0,2
3123,Hyundai Elantra GLS,2013,153561.0,46.0,4.5,0, Gray , Indigo Night ,7888.0,2
3124,Hyundai Elantra GLS,2013,65690.0,166.0,3.5,0, Beige , Windy Sea Blue ,10888.0,3
3125,Hyundai Elantra GLS,2005,161021.0,106.0,4.6,0, Beige , Champagne ,1949.0,1
3126,Hyundai Elantra GLS,2013,215247.0,1652.0,4.8,0, Gray , Midnight Black ,2998.0,1
3127,Hyundai Elantra GLS,2011,123499.0,3966.0,4.7,0, Gray , Shimmering Silver ,8000.0,2
3128,Hyundai Accent GLS,2012,192855.0,2602.0,4.8,0, Gray , Ironman Silver ,3500.0,1
3129,Hyundai Accent GLS,2010,155552.0,6839.0,4.8,0, Gray , Ebony Black ,8989.0,2
3130,Hyundai Accent GLS,2005,177127.0,161.0,4.3,0, Gray , Noble White ,2997.0,1
3131,Hyundai Accent GLS,2012,127489.0,37.0,1.3,0, Gray , Boston Red ,3999.0,1
3132,Hyundai Elantra GLS,2013,66713.0,1091.0,4.6,0, Gray , Radiant Silver ,11795.0,3
3133,Hyundai Elantra GLS,2004,95899.0,71.0,4.2,0, Gray , Silver ,2299.0,1
3134,Hyundai Elantra GLS,2013,63291.0,226.0,4.7,0, Gray , Shimmering Air Silver ,13995.0,3
3135,Hyundai Accent GLS,2015,83817.0,7.0,4.9,0, Gray , Ironman Silver ,13195.0,3
3137,Hyundai Elantra GLS,2013,101148.0,123.0,4.6,0, Gray , Midnight Black ,10500.0,3
3138,Hyundai Elantra GLS,2013,74152.0,800.0,4.6,0, Gray , Midnight Black ,13111.0,3
3139,Hyundai Elantra GLS,2010,119278.0,1.0,1.0,0, Beige , Laguna Sand Metallic ,5999.0,2
3141,Hyundai Accent GLS,2015,29939.0,8383.0,4.3,0, Gray , Century White ,15990.0,4
3144,Hyundai Accent GLS,2013,51061.0,5.0,4.1,0, Beige , Century White ,13395.0,3
3145,Hyundai Elantra GLS,2013,65851.0,8.0,3.9,0, Beige , Desert Bronze ,12995.0,3
3146,Hyundai Elantra GLS,2010,74029.0,189.0,4.8,0, Gray , Carbon Gray Mist Metallic ,9477.0,2
3147,Hyundai Elantra GLS,2013,2339.0,8385.0,4.3,0, Gray , Harbor Gray Metallic ,18590.0,4
3148,Hyundai Elantra GLS,2013,94388.0,3.0,3.4,0, Beige , Black Diamond ,14888.0,3
3149,Hyundai Elantra GLS,2012,149216.0,121.0,4.5,0, Gray , Midnight Black ,8877.0,2
3150,Hyundai Elantra GLS,2013,82360.0,188.0,4.4,0, Beige , Midnight Black ,11699.0,3
3151,Hyundai Elantra GLS,2013,56618.0,140.0,4.1,0, Beige , Sparkling Ruby ,14000.0,3
3152,Hyundai Elantra GLS,2013,52346.0,7.0,3.5,0, Beige , Desert Bronze ,13995.0,3
3153,Hyundai Elantra GLS,2008,179397.0,4.0,3.0,0, Gray , Regatta Blue ,3995.0,1
3154,Hyundai Elantra GLS,2010,131000.0,17.0,3.9,0, Gray , Liquid Silver Metallic ,5950.0,2
3155,Hyundai Elantra GLS,2010,109579.0,291.0,4.2,0, Gray , Quicksilver Metallic ,7000.0,2
3156,Hyundai Elantra GLS,2005,124948.0,30.0,3.5,0, Gray , Gold ,6988.0,2
3157,Hyundai Elantra GLS,2013,29999.0,256.0,1.9,0, Gray , Indigo Blue Pearl ,17998.0,4
3158,Hyundai Elantra GLS,2013,2249.0,8383.0,4.3,0, Beige , Indigo Night ,16990.0,4
3159,Hyundai Elantra GLS,2013,87825.0,5.0,4.1,0, Beige , Red Allure ,13795.0,3
3160,Hyundai Accent GLS,2010,136167.0,4.0,4.7,0, Beige , Ice Blue Metallic ,6995.0,2
3162,Hyundai Elantra GLS,2013,68682.0,89.0,4.7,0, Beige , Sparkling Ruby ,9995.0,2
3163,Hyundai Elantra GLS,2013,99808.0,84.0,4.3,0, Gray , Indigo Night ,9388.0,2
3164,Hyundai Elantra GLS,2013,120417.0,7772.0,4.9,0, Gray , Harbor Gray Metallic ,9499.0,2
3165,Hyundai Accent GLS,2015,66470.0,1104.0,4.8,0, Gray , Century White ,10998.0,3
3166,Hyundai Elantra GLS,2013,107494.0,115.0,3.5,0, Beige , Midnight Black ,9999.0,2
3167,Hyundai Elantra GLS,2009,68612.0,226.0,4.0,0, Beige , Regatta Blue Pearl ,7893.0,2
3168,Hyundai Accent GLS,2014,82977.0,36.0,3.6,0, Beige , Clearwater Blue Metallic ,11500.0,3
3169,Hyundai Elantra GLS,2012,125450.0,474.0,4.3,0, Gray , Midnight Black ,9995.0,2
3170,Hyundai Elantra GLS,2013,129285.0,81.0,4.8,0, Gray , Titanium Gray Metallic ,9533.0,2
3171,Hyundai Elantra GLS,2013,83610.0,454.0,4.6,0, Beige , Midnight Black ,12994.0,3
3172,Hyundai Elantra GLS,2013,107854.0,959.0,4.7,0, Gray , Harbor Gray Metallic ,9506.0,2
3173,Hyundai Accent GLS,2015,120085.0,1.0,5.0,0, Gray , Ironman Silver ,8000.0,2
3174,Hyundai Accent GLS,2013,78010.0,226.0,4.7,0, Beige , Boston Red ,10995.0,3
3175,Hyundai Elantra GLS,2013,99864.0,226.0,4.7,0, Gray , Titanium Gray Metallic ,12995.0,3
3177,Hyundai Accent GLS,2014,73631.0,13.0,4.8,0, Gray , Marathon Blue Pearl ,13395.0,3
3178,Hyundai Elantra GLS,2013,108670.0,1.0,5.0,0, Beige , Desert Bronze ,8500.0,2
3179,Hyundai Elantra GLS,2013,103862.0,1.0,5.0,0, Beige , Red Allure ,7899.0,2
3180,Hyundai Accent GLS,2012,78363.0,404.0,4.1,0, Beige , Marathon Blue ,8995.0,2
3181,Hyundai Accent GLS,2013,78329.0,58.0,4.8,0, Beige , Clearwater Blue ,9997.0,2
3182,Hyundai Elantra GLS,2010,213371.0,775.0,4.6,0, Beige , Natural Khaki Pearl ,4950.0,1
3183,Hyundai Elantra GLS,2011,95356.0,285.0,4.6,0, Gray , Radiant Silver ,8600.0,2
3184,Hyundai Elantra GLS,2012,117377.0,8.0,4.7,0, Gray , Harbor Gray Metallic ,11895.0,3
3185,Hyundai Accent GLS,2015,119310.0,1203.0,4.9,0, Gray , Triathlon Gray ,8998.0,2
3187,Hyundai Elantra GLS,2010,66454.0,41.0,4.7,0, Gray , Carbon Gray Mist Metallic ,7995.0,2
3188,Hyundai Elantra GLS,2013,56341.0,12.0,4.1,0, Beige , Windy Sea Blue ,14195.0,3
3189,Hyundai Elantra GLS,2013,203914.0,2.0,5.0,0, Gray , Harbor Gray Metallic ,6300.0,2
3190,Hyundai Elantra GLS,2009,118877.0,506.0,4.8,0, Gray , Carbon Grey Metallic ,7722.0,2
3191,Hyundai Elantra GLS,2013,78314.0,22.0,4.3,0, Gray , Titanium Gray Metallic ,13995.0,3
3192,Hyundai Elantra GLS,2013,91392.0,1.0,5.0,0, Gray , Shimmering White ,11990.0,3
3193,Hyundai Elantra GLS,2013,139985.0,26.0,3.8,0, Gray , Harbor Gray Metallic ,5995.0,2
3194,Hyundai Elantra GLS,2013,91087.0,1.0,4.2,0, Beige , Windy Sea Blue ,13795.0,3
3195,Hyundai Accent GLS,2012,98029.0,38.0,3.9,0, Gray , Ultra Black ,6495.0,2
3196,Hyundai Elantra GLS,2012,26883.0,4.0,3.7,0, Gray , Harbor Gray Metallic ,16998.0,4
3197,Hyundai Accent GLS,2015,95239.0,195.0,4.8,0, Gray , Pacific Blue ,10999.0,3
3198,Hyundai Elantra GLS,2010,77448.0,226.0,4.7,0, Beige , Nordic White ,9995.0,2
3199,Hyundai Elantra GLS,2012,75393.0,1389.0,4.9,0, Gray , Radiant Silver ,9634.0,2
3200,Hyundai Elantra GLS,2012,95840.0,10.0,4.2,0, Beige , Red Allure ,12795.0,3
3201,Hyundai Accent GLS,2015,79655.0,1835.0,4.7,0, Gray , Century White ,14337.0,3
3202,Hyundai Accent GLS,2014,75378.0,192.0,4.7,0, Gray , Ultra Black Pearl ,10395.0,3
3205,Hyundai Elantra GLS,2013,104049.0,1872.0,4.8,0, Beige , Sparkling Ruby ,9900.0,2
3206,Hyundai Accent GLS,2015,127332.0,394.0,4.6,0, Gray , Boston Red ,4980.0,1
3207,Hyundai Elantra GLS,2013,98599.0,35.0,2.7,0, Beige , Shimmering White ,10995.0,3
3208,Hyundai Accent GLS,2013,97508.0,344.0,4.9,0, Gray , Ironman Silver ,8990.0,2
3209,Hyundai Elantra GLS,2011,99913.0,182.0,3.7,0, Gray , Indigo Blue Pearl ,8995.0,2
3210,Hyundai Elantra GLS,2013,52866.0,21.0,4.7,0, Beige , Sparkling Ruby ,15195.0,4
3211,Hyundai Accent GLS,2008,153150.0,16.0,2.6,0, Gray , Silver ,4495.0,1
3212,Hyundai Accent GLS,2010,171092.0,12.0,4.4,0, Beige , Ice Blue Metallic ,4988.0,1
3213,Hyundai Accent GLS,2015,43000.0,79.0,4.4,0, Gray , Ironman Silver ,14988.0,3
3214,Hyundai Elantra GLS,2013,122639.0,103.0,4.4,0, Gray , Midnight Black ,6900.0,2
3215,Hyundai Elantra GLS,2007,107368.0,39.0,4.9,0, Gray , Black ,4998.0,1
3216,Hyundai Accent GLS,2010,92989.0,189.0,4.8,0, Gray , Nordic White ,7688.0,2
3218,Hyundai Elantra GLS,2013,150006.0,3.0,3.7,0, Beige , Sparkling Ruby ,7800.0,2
3219,Hyundai Elantra GLS,2013,106108.0,44.0,3.8,0, Beige , Blue Sky Metallic ,9995.0,2
3220,Hyundai Elantra GLS,2012,171754.0,805.0,4.7,0, Gray , Shimmering Silver ,6611.0,2
3221,Hyundai Elantra GLS,2009,115002.0,13.0,2.8,0, Beige , Black Pearl ,4900.0,1
3222,Hyundai Elantra GLS,2006,148655.0,144.0,4.8,0, Gray , Sterling Silver ,5999.0,2
3223,Hyundai Elantra GLS,2013,74054.0,7339.0,3.7,0, Beige , Blue Sky Metallic ,14499.0,3
3224,Hyundai Accent GLS,2008,116743.0,36.0,5.0,0, Gray , Silver ,5500.0,2
3225,Hyundai Elantra GLS,2013,66509.0,203.0,4.8,0, Beige , Desert Bronze ,12993.0,3
3227,Hyundai Elantra GLS PZEV,2010,136490.0,71.0,4.2,0, Gray , Silver ,5799.0,2
3228,Hyundai Elantra GLS,2012,140001.0,196.0,3.9,0, Beige , Midnight Black ,7480.0,2
3229,Hyundai Accent GLS,2015,93911.0,4.0,4.4,0, Gray , Century White ,12795.0,3
3230,Hyundai Elantra GLS,2011,95538.0,28.0,3.2,0, Gray , Indigo Blue Pearl ,9485.0,2
3231,Hyundai Accent GLS,2015,61686.0,88.0,4.5,0, Gray , Boston Red ,10961.0,3
3232,Hyundai Elantra GLS,2008,102501.0,106.0,4.6,0, Gray , Silver / Aluminum ,8770.0,2
3233,Hyundai Elantra GLS,2013,84608.0,27.0,3.7,0, Gray , Titanium Gray Metallic ,9990.0,2
3235,Hyundai Elantra GLS,2011,104012.0,2.0,1.0,0, Gray , Black Noir Pearl ,6495.0,2
3236,Hyundai Accent GLS,2015,105962.0,38.0,4.1,0, Gray , Boston Red ,8988.0,2
3237,Hyundai Accent GLS,2007,116239.0,51.0,3.8,0, Beige , Sand Beige ,4995.0,1
3238,Hyundai Elantra GLS,2008,216513.0,2.0,5.0,0, Beige , Gold ,3495.0,1
3239,Hyundai Elantra GLS,2013,44652.0,8382.0,4.3,0, Beige , Blue Sky Metallic ,15990.0,4
3240,Hyundai Accent GLS,2015,155278.0,77.0,3.2,0, Gray , Triathlon Gray ,4995.0,1
3241,Hyundai Elantra GLS,2011,103700.0,17.0,4.5,0, Gray , Black Noir Pearl ,7999.0,2
3242,Hyundai Accent GLS,2014,65200.0,23.0,4.8,0, Beige , Boston Red Pearl ,9990.0,2
3246,Hyundai Elantra GLS,2008,152428.0,28.0,2.3,0, Beige , Laguna Sand Metallic ,5999.0,2
3247,Hyundai Elantra GLS,2010,109198.0,306.0,4.7,0, Gray , Regatta Blue Pearl ,6995.0,2
3248,Hyundai Elantra GLS,2013,72803.0,8.0,4.3,0, Gray , Indigo Night ,11495.0,3
3249,Hyundai Accent GLS,2015,103820.0,2488.0,4.8,0, Gray , Triathlon Gray ,10892.0,3
3250,Hyundai Accent GLS,2014,91451.0,3.0,4.8,0, Gray , Marathon Blue Pearl ,7900.0,2
3252,Hyundai Elantra GLS,2013,133215.0,212.0,4.7,0, Gray , Pearl White ,8542.0,2
3254,Hyundai Elantra GLS,2013,140014.0,92.0,4.5,0, Gray , Harbor Gray Metallic ,10181.0,3
3255,Hyundai Accent GLS,2015,71697.0,18.0,3.6,0, Gray , Century White ,10999.0,3
3256,Hyundai Elantra GLS,2011,112100.0,214.0,4.7,0, Beige , Pearl White ,7993.0,2
3257,Hyundai Elantra GLS,2013,87418.0,610.0,4.6,0, Beige , Desert Bronze ,12970.0,3
3258,Hyundai Elantra GLS,2013,84082.0,886.0,4.8,0, Beige , Desert Bronze ,11987.0,3
3259,Hyundai Elantra GLS,2012,49731.0,24.0,3.6,0, Beige , Midnight Black ,12975.0,3
3260,Hyundai Accent GLS,2012,137734.0,131.0,3.9,0, Beige , Clearwater Blue ,7595.0,2
3262,Hyundai Elantra GLS,2003,70000.0,83.0,3.5,0, Gray , Silver ,6599.0,2
3263,Hyundai Accent GLS,2014,106636.0,52.0,4.6,0, Beige , Century White ,9995.0,2
3264,Hyundai Elantra GLS,2013,105664.0,135.0,4.6,0, Beige , Shimmering White ,8555.0,2
